Program Kodu,Kurum Adı,Ünvanı,Kadro Detayları,İl,Kontenjan,Boş Kontenjan,Min Puan,Max Puan
301017507,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Osmaniye,1,,92.485,92.485
301017248,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Aksaray,1,,92.455,92.455
301017024,Eskişehir Teknik Üniversitesi ,Diyetisyen,4797Aşağıdaki lisans programlarından birinden mezun olmak.3122 - Beslenme ve Diyetetik,Eskişehir,1,,92.426,92.426
301017731,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Aydın,1,,92.424,92.424
301017997,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Muğla,1,,92.424,92.424
301018256,Kars İl Özel İdaresi ,Mühendis,4639Aşağıdaki lisans programlarından birinden mezun olmak.3252 - Makine Mühendisliği4314 - Makine ve İmalat Mühendisliği4315 - Makine ve Üretim Mühendisliği9441 - Makine ve Malzeme Mühendisliği,Kars,1,,92.424,92.424
301018053,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Sivas,1,,92.399,92.399
301018025,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Samsun,1,,92.385,92.385
301019768,Türkiye Elektrik Dağıtım A.Ş. Genel Müdürlüğü ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Ankara,1,,92.383,92.383
301017780,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Bursa,1,,92.370,92.370
301018039,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Samsun,1,,92.364,92.364
301019796,Türkiye Elektrik Dağıtım A.Ş. Genel Müdürlüğü ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Elazığ,1,,92.362,92.362
301017535,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Sivas,1,,92.322,92.322
301017738,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Balıkesir,1,,92.274,92.274
301017437,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Kırıkkale,1,,92.258,92.258
301017794,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Çankırı,1,,92.243,92.243
301019159,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Ankara,1,,92.241,92.241
301018123,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Yozgat,1,,92.235,92.235
301020580,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Kütahya,1,,92.205,92.205
301018242,Kars İl Özel İdaresi ,Mimar,4747Aşağıdaki lisans programlarından birinden mezun olmak.3263 - Mimarlık7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Kars,1,,92.199,92.199
301018081,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Tekirdağ,1,,92.195,92.195
301019628,Toprak Mahsulleri Ofisi Genel Müdürlüğü ,Mühendis,4531Aşağıdaki lisans programlarından birinden mezun olmak.3124 - Bilgisayar Mühendisliği5103 - Bilişim Sistemleri Mühendisliği5137 - Bilgisayar Bilimi ve Mühendisliği / Bilgisayar Bilimleri Mühendisliği8141 - Kontrol ve Bilgisayar Mühendisliği8156 - Bilgisayar ve Enformatik Mühendisliği7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7324(Bakınız Başvurma Özel Şartları Bölümü Toprak Mahsulleri Ofisi Genel Müdürlüğü).,Afyonkarahisar,1,,92.195,92.195
301017297,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Bilecik,1,,92.180,92.180
301017409,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Karabük,1,,92.178,92.178
301017430,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Kastamonu,1,,92.172,92.172
301017689,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Amasya,1,,92.165,92.165
301019215,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,İstanbul,1,,92.155,92.155
301017906,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Kahramanmaraş,2,,92.136,92.424
301019894,Türkiye Elektrik Dağıtım A.Ş. Genel Müdürlüğü ,Mühendis,4689Aşağıdaki lisans programlarından birinden mezun olmak.3233 - Jeodezi ve Fotogrametri Mühendisliği8324 - Harita Mühendisliği9034 - Geomatik Mühendisliği9572 - Jeodezi ve Haritacılık Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Ankara,1,,92.132,92.132
301016093,Develi Belediye Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Kayseri,1,,92.093,92.093
301017479,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Muş,1,,92.091,92.091
301015666,Afet ve Acil Durum Yönetimi Başkanlığı ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Ankara,1,,92.072,92.072
301019117,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Ankara,1,,92.068,92.068
301019075,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Afyonkarahisar,1,,92.057,92.057
301017563,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Uşak,1,,92.034,92.034
301019201,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,İstanbul,1,,92.032,92.032
301017983,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Muğla,1,,92.017,92.017
301018368,Mersin Su ve Kanalizasyon İdaresi Genel Müdürlüğü ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7207Avukatlık Ruhsatı Aldıktan Sonra Serbest Olarak En Az İki Yıl Mesleği İle İlgili Çalışmış olmak.,Mersin,3,,92.015,94.215
301017528,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Sinop,1,,92.010,92.010
301018207,İstanbul Elektrik Tramvay ve Tünel İşletmeleri Genel Müdürlüğü (İett) ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,İstanbul,2,,92.001,92.299
301018116,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Yalova,2,,91.996,93.027
301017423,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Kars,1,,91.970,91.970
301020538,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Kastamonu,1,,91.970,91.970
301017514,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Rize,1,,91.966,91.966
301018130,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Zonguldak,1,,91.966,91.966
301017255,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Amasya,1,,91.947,91.947
301018088,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Tokat,2,,91.943,91.988
301019096,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4703Aşağıdaki lisans programlarından birinden mezun olmak.3168 - Endüstri Mühendisliği3311 - Sistem Mühendisliği5114 - İmalat Mühendisliği5132 - Üretim Mühendisliği5140 - Üretim Sistemleri Mühendisliği8318 - Endüstri Sistemleri Mühendisliği9321 - Endüstri ve Sistem Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Ankara,2,,91.926,94.070
301017962,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Manisa,1,,91.907,91.907
301017745,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Balıkesir,1,,91.899,91.899
301020391,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Edirne,1,,91.885,91.885
301019194,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4669Aşağıdaki lisans programlarından birinden mezun olmak.3221 - İnşaat Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,İstanbul,1,,91.884,91.884
301020041,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,İstanbul,2,,91.864,92.646
301017990,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Muğla,1,,91.860,91.860
301017234,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Afyonkarahisar,1,,91.858,91.858
301017465,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Kütahya,1,,91.856,91.856
301018494,Nevşehir Hacı Bektaş Veli Üniversitesi ,Diyetisyen,4797Aşağıdaki lisans programlarından birinden mezun olmak.3122 - Beslenme ve Diyetetik,Nevşehir,1,,91.848,91.848
301016527,Devlet Su İşleri Genel Müdürlüğü ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Edirne,1,,91.841,91.841
301017577,Gelir İdaresi Başkanlığı ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Yalova,1,,91.822,91.822
301017661,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Afyonkarahisar,1,,91.816,91.816
301017759,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Batman,2,,91.791,91.905
301017829,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Gaziantep,1,,91.784,91.784
301017885,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,İstanbul,18,,91.782,92.735
301017899,Hazine ve Maliye Bakanlığı ,Hazine Avukatı,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7326(Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Kahramanmaraş,1,,91.782,91.782
301019838,Türkiye Elektrik Dağıtım A.Ş. Genel Müdürlüğü ,Avukat,4419Aşağıdaki lisans programlarından birinden mezun olmak.3209 - Hukuk7205Avukatlık Ruhsatı Sahibi olmak.7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7361(Bakınız Başvurma Özel Şartları Bölümü Avukat).,Tekirdağ,1,,91.782,91.782
